transaction_id,customer_id,product_id,amount,payment_mode,date,name,age_x,gender_x,city,signup_date,income,product_name,price,stock,amount_missing_flag,zscore,days_since_last_purchase,payment_mode_label,payment_mode_ordinal,category_Audio,category_Computer,category_Electronics,category_Mobile Accessories,category_Networking,category_Storage,category_Wearable,income_bin,amount_std,amount_minmax,amount_robust,amount_norm,amount_maxabs,purchase_per_day,log_amount,sqrt_amount,amount_power,high_value_customer
T1069,101.0,P001,734.0,Cash,2025-08-24,Customer_0,56.0,Male,Bangalore,2023-01-01,38071.0,Earphones,499.0,50.0,0.0,-0.39271565814235715,130,0,0.0,False,False,True,False,False,False,False,"(675.099, 7159.5]",-1.6365064702245944,0.0020606726399350628,-0.9432031040941932,1.0,0.025087155649736823,5.603053435114504,6.5998704992128365,27.09243436828813,-1.8772632265132612,0
T1070,110.0,P013,16687.0,Debit Card,2025-09-06,Customer_9,28.0,Male,Mumbai,2023-01-10,113610.0,Monitor,8999.0,25.0,0.0,-0.07015470000676555,117,2,2.0,False,True,False,False,False,False,False,"(14833.0, 22107.5]",0.22859734643291638,0.5601915830793935,0.12402997056462403,1.0,0.5703397361405428,141.41525423728814,9.722445177240553,129.17817153064212,0.30496013698201146,0
T1071,153.0,P013,3774.0,UPI,2025-09-25,Customer_52,57.0,Female,Mumbai,2023-02-22,80692.0,Monitor,8999.0,25.0,0.0,-0.33124851636763153,98,3,3.0,False,True,False,False,False,False,False,"(675.099, 7159.5]",-1.2810927171600401,0.10841797018497071,-0.7398314155739898,1.0,0.1289903616104997,38.121212121212125,8.236155661683124,61.43289021363068,-1.3046167828495132,0
T1072,251.0,P015,5236.0,Cash,2025-07-11,Customer_150,45.0,Male,Ahmedabad,2023-05-31,21542.0,Router,1999.0,30.0,0.0,-0.30168767384307593,174,0,0.0,False,False,False,False,True,False,False,"(675.099, 7159.5]",-1.1101667609164947,0.15956743367537932,-0.642025689055392,1.0,0.1789596007929455,29.92,8.563504094279487,72.36021006050217,-1.082882472054008,0
T1073,117.0,P018,863.0,Credit Card,2025-10-25,Customer_16,19.0,Female,Delhi,2023-01-17,89449.0,Fitness Band,2499.0,50.0,0.0,-0.39010734850783757,68,1,1.0,False,False,False,False,False,False,True,"(675.099, 7159.5]",-1.621424768203105,0.006573860594971118,-0.9345731870484346,1.0,0.029496206165834985,12.507246376811594,6.761572768804055,29.376861643136763,-1.846094534237372,0
T1074,159.0,P005,9976.0,Unknown,2025-04-10,Customer_58,46.0,Female,Ahmedabad,2023-02-28,38888.0,Headphones,1999.0,30.0,0.0,-0.20584745936537868,266,4,4.0,True,False,False,False,False,False,False,"(7159.5, 14833.0]",-0.5560018959408413,0.3254008515580994,-0.3249264115600749,1.0,0.34096657324492446,37.36329588014981,9.208037722913508,99.87992791347018,-0.456123229890972,0
T1075,119.0,P002,9939.0,Debit Card,2025-12-18,Customer_18,47.0,Male,Bangalore,2023-01-19,109643.0,Bluetooth Speaker,699.0,40.0,0.0,-0.2065955791830316,14,2,2.0,True,False,False,False,False,False,False,"(7159.5, 14833.0]",-0.5603276554353769,0.32410637129192627,-0.3274016590848274,1.0,0.33970196185658624,662.6,9.20432229965062,99.69453345093702,-0.4606464698530109,0
T1076,293.0,P015,20842.0,UPI,2025-12-11,Customer_192,19.0,Male,Delhi,2023-07-12,64482.0,Router,1999.0,30.0,0.0,0.013857133570203248,21,3,3.0,False,False,False,False,True,False,False,"(14833.0, 22107.5]",0.7143684464273975,0.7055582183753222,0.401993577736152,1.0,0.7123521771823091,947.3636363636364,9.94477343944167,144.3675863897433,0.7333483431302363,1
T1077,274.0,P011,19013.0,Debit Card,2025-03-15,Customer_173,49.0,Male,Mumbai,2023-06-23,60262.0,Tablet,15999.0,15.0,0.0,-0.023124248767287952,292,2,2.0,False,False,True,False,False,False,False,"(14833.0, 22107.5]",0.5005356324948088,0.6415689100826018,0.27963607171527965,1.0,0.6498393601749949,64.89078498293516,9.852930828918975,137.88763541376724,0.5479196688240935,0
T1078,215.0,P004,10841.0,Cash,2025-09-25,Customer_114,52.0,Male,Ahmedabad,2023-04-25,141954.0,Keyboard,899.0,60.0,0.0,-0.1883576311959255,98,0,0.0,False,True,False,False,False,False,False,"(7159.5, 14833.0]",-0.454872653703723,0.3556637010240388,-0.26705913834626704,1.0,0.37053113678310207,109.5050505050505,9.291182759820284,104.12012293500234,-0.3516238645062814,0
T1079,269.0,P003,27680.0,Credit Card,2025-01-10,Customer_168,54.0,Male,Mumbai,2023-06-18,46432.0,Smart Watch,1299.0,25.0,0.0,0.15211776365427368,356,1,1.0,False,False,False,False,False,False,True,"(22107.5, 29258.0]",1.513815565985102,0.9447921659453727,0.8594460797431095,1.0,0.9460660332216829,77.53501400560224,10.228501536246666,166.37307474468338,1.3914101275692738,1
T1080,245.0,P016,9495.0,Cash,2025-01-04,Customer_144,39.0,Female,Ahmedabad,2023-05-25,43625.0,SSD 512GB,3999.0,40.0,0.0,-0.21557301699486653,362,0,0.0,False,False,False,False,False,True,False,"(7159.5, 14833.0]",-0.6122367693698052,0.3085726080978487,-0.3571046293818571,1.0,0.3245266251965274,26.15702479338843,9.158625936289503,97.44229061347029,-0.5152863865223798,0
T1081,139.0,P012,20763.0,UPI,2025-06-05,Customer_38,21.0,Female,Bangalore,2023-02-08,85953.0,Smartphone,24999.0,20.0,0.0,0.012259796662241626,210,3,3.0,False,False,True,False,False,False,False,"(14833.0, 22107.5]",0.7051323653444699,0.7027943280772768,0.3967085897778967,1.0,0.7096520609747762,98.40284360189574,9.94097599694712,144.09371950227393,0.7254324497586161,1
T1082,285.0,P020,1452.0,Debit Card,2025-05-24,Customer_184,19.0,Male,Ahmedabad,2023-07-04,80566.0,Microphone,2999.0,20.0,0.0,-0.37819808978898445,222,2,2.0,True,False,False,False,False,False,False,"(675.099, 7159.5]",-1.5525633535468477,0.027180586994321777,-0.8951699223976451,1.0,0.04962745232073279,6.511210762331839,7.2813856635702825,38.1051177665153,-1.7169022670105722,0
T1083,244.0,P013,834.0,Cash,2025-06-30,Customer_143,24.0,,Delhi,2023-05-24,68136.0,Monitor,8999.0,25.0,0.0,-0.3906937126892412,185,0,0.0,False,True,False,False,False,False,False,"(675.099, 7159.5]",-1.6248152283474708,0.005559267953916501,-0.9365132459191865,1.0,0.02850502426686718,4.483870967741935,6.727431724850855,28.879058156387302,-1.852985179080144,0
T1084,279.0,P020,24464.0,Debit Card,2025-12-12,Customer_178,56.0,Male,Delhi,2023-06-28,55909.0,Microphone,2999.0,20.0,0.0,0.08709199788206388,20,2,2.0,True,False,False,False,False,False,False,"(22107.5, 29258.0]",1.1378252272168103,0.8322773406477298,0.6443002408348943,1.0,0.8361473784947706,1164.952380952381,10.104998803723223,156.40971836813722,1.0881526969356405,1
T1085,216.0,P015,29258.0,Debit Card,2025-12-07,Customer_115,54.0,Female,Ahmedabad,2023-04-26,122795.0,Router,1999.0,30.0,0.0,0.1897259490822308,25,2,2.0,False,False,False,False,True,False,False,"(22107.5, 29258.0]",1.6983033628061106,0.9999999999999999,0.965012041744715,1.0,1.0,1125.3076923076924,10.283942497640124,171.04970037974343,1.536693207492877,1
T1086,288.0,P006,15677.0,Credit Card,2025-11-28,Customer_187,54.0,Male,Ahmedabad,2023-07-07,45289.0,Power Bank,2599.0,20.0,0.0,-0.0905763490832369,34,1,1.0,False,False,False,True,False,False,False,"(14833.0, 22107.5]",0.1105158034739691,0.524855770408181,0.05646240299705646,1.0,0.5358192631075261,447.9142857142857,9.660013734748668,125.2078272313676,0.19665077767481642,0
T1087,250.0,P006,19046.0,Credit Card,2025-10-10,Customer_149,45.0,,Bangalore,2023-05-30,64261.0,Power Bank,2599.0,20.0,0.0,-0.022457006767759677,83,1,1.0,False,False,False,True,False,False,False,"(14833.0, 22107.5]",0.5043937423142596,0.6427234465362156,0.28184372491303183,1.0,0.6509672568186479,226.73809523809524,9.85466488783856,138.00724618656804,0.5513067909220651,0
T1088,108.0,P014,20084.0,Cash,2025-08-07,Customer_7,40.0,Female,Delhi,2023-01-08,90588.0,Printer,6999.0,10.0,0.0,-0.0014692129644158494,147,0,0.0,False,True,False,False,False,False,False,"(14833.0, 22107.5]",0.6257488329988015,0.6790388658953429,0.3512844527696013,1.0,0.686444733064461,135.7027027027027,9.907728546793383,141.718029904455,0.6570562287621251,1
T1089,288.0,P005,16573.0,Credit Card,2025-06-23,Customer_187,54.0,Male,Ahmedabad,2023-07-07,45289.0,Headphones,1999.0,30.0,0.0,-0.07245971782331775,192,1,1.0,True,False,False,False,False,False,False,"(14833.0, 22107.5]",0.2152693306929956,0.5562031844214547,0.1164035322451164,1.0,0.5664433659170142,85.87046632124353,9.715590481408988,128.73616430514,0.2928255803923581,0
T1090,110.0,P014,11701.0,Credit Card,2026-01-01,Customer_9,28.0,Male,Mumbai,2023-01-10,113610.0,Printer,6999.0,10.0,0.0,-0.1709689002991281,0,1,1.0,False,True,False,False,False,False,False,"(7159.5, 14833.0]",-0.354327973560461,0.38575162072427915,-0.20952635804120953,1.0,0.39992480689042315,11701.0,9.367515046348181,108.17116066678771,-0.24993905495744062,0
T1091,172.0,P019,20852.0,UPI,2025-08-09,Customer_71,38.0,Male,Ahmedabad,2023-03-13,108726.0,Webcam,1499.0,25.0,0.0,0.014059328115514845,145,3,3.0,False,True,False,False,False,False,False,"(14833.0, 22107.5]",0.7155375706151098,0.7059080779067203,0.40266256355365265,1.0,0.7126939640440222,142.82191780821918,9.945253101768596,144.40221604947757,0.7343497768851529,1
T1092,218.0,P018,22533.0,Cash,2025-04-22,Customer_117,20.0,Female,Mumbai,2023-04-28,117203.0,Fitness Band,2499.0,50.0,0.0,0.048048231182394395,254,0,0.0,False,False,False,False,False,False,True,"(22107.5, 29258.0]",0.9120673465695558,0.7647194651347483,0.5151190794755152,1.0,0.7701483354979834,88.36470588235294,10.022780558724111,150.10995969621737,0.9009080103413847,1
T1093,203.0,P010,29258.0,Credit Card,2025-06-29,Customer_102,29.0,Female,Bangalore,2023-04-13,55270.0,Wireless Charger,1299.0,50.0,0.0,0.1952660796237686,186,1,1.0,False,False,False,True,False,False,False,"(22107.5, 29258.0]",1.6983033628061106,0.9999999999999999,0.965012041744715,1.0,1.0,156.45989304812835,10.283942497640124,171.04970037974343,1.536693207492877,1
T1094,105.0,P009,1642.0,Debit Card,2025-05-31,Customer_4,38.0,Female,Mumbai,2023-01-05,55195.0,USB Cable,199.0,100.0,0.0,-0.3743563934280641,215,2,2.0,False,False,False,False,False,False,False,"(675.099, 7159.5]",-1.5303499939803131,0.033827918090886505,-0.8824591918651324,1.0,0.05612140269328047,7.601851851851852,7.404279118037268,40.52159917870962,-1.678501009992226,0
T1095,164.0,P011,27924.0,UPI,2025-02-07,Customer_63,53.0,Female,Ahmedabad,2023-03-05,103042.0,Tablet,15999.0,15.0,0.0,0.15705131055987664,328,3,3.0,False,False,True,False,False,False,False,"(22107.5, 29258.0]",1.5423421961652832,0.9533287385114875,0.8757693336901258,1.0,0.954405632647481,84.87537993920972,10.237277623937402,167.10475756243446,1.4140179557419303,1
T1096,193.0,P010,1908.0,UPI,2025-02-19,Customer_92,52.0,Male,,2023-04-03,86234.0,Wireless Charger,1299.0,50.0,0.0,-0.3689780185227756,316,3,3.0,False,False,False,True,False,False,False,"(675.099, 7159.5]",-1.4992512905871647,0.04313418162607712,-0.8646641691196146,1.0,0.06521293321484722,6.018927444794953,7.554334823725748,43.68065933568311,-1.6266914807084736,0
T1097,105.0,P015,26370.0,UPI,2025-11-19,Customer_4,38.0,Female,Mumbai,2023-01-05,55195.0,Router,1999.0,30.0,0.0,0.12563027821845438,43,3,3.0,False,False,False,False,True,False,False,"(22107.5, 29258.0]",1.3606602973947841,0.898960567332216,0.7718089376505218,1.0,0.9012919543372753,599.3181818181819,10.180020200509242,162.3884232326923,1.2690956900160348,1
T1098,221.0,P011,19588.0,UPI,2025-04-28,Customer_120,43.0,Male,Mumbai,2023-05-01,125955.0,Tablet,15999.0,15.0,0.0,-0.01149806241187109,248,3,3.0,False,False,True,False,False,False,False,"(14833.0, 22107.5]",0.567760273288269,0.661685833137995,0.3181027562215681,1.0,0.6694921047234944,78.66666666666667,9.8827234631834,139.95713629536723,0.6067135854997893,0
T1099,171.0,P012,19933.0,Debit Card,2025-06-17,Customer_70,57.0,Male,Bangalore,2023-03-12,79031.0,Smartphone,24999.0,20.0,0.0,-0.004522350598620973,198,2,2.0,False,False,True,False,False,False,False,"(14833.0, 22107.5]",0.6080950577643449,0.673755986971231,0.34118276692534116,1.0,0.6812837514525941,100.16582914572864,9.900182095527402,141.18427674496903,0.6417660485307733,0
T1100,160.0,P012,26974.0,UPI,2025-11-30,Customer_59,35.0,Male,Mumbai,2023-03-01,55735.0,Smartphone,24999.0,20.0,0.0,0.13784282875527487,32,3,3.0,False,False,True,False,False,False,False,"(22107.5, 29258.0]",1.43127539833261,0.9200920830286639,0.8122156810275623,1.0,0.9219358807847426,817.3939393939394,10.202665790126336,164.23763271552596,1.3256900919051797,1
T1101,200.0,P005,9689.0,UPI,2025-05-11,Customer_99,24.0,Female,Bangalore,2023-04-10,44466.0,Headphones,1999.0,30.0,0.0,-0.21165044281582154,235,3,3.0,True,False,False,False,False,False,False,"(7159.5, 14833.0]",-0.5895557601281857,0.31535988300697265,-0.3441263045223441,1.0,0.33115729031376034,41.05508474576271,9.178849704884811,98.43271813782245,-0.49132917492154593,0
T1102,167.0,P003,3096.0,UPI,2025-03-31,Customer_66,32.0,Male,Mumbai,2023-03-08,57841.0,Smart Watch,1299.0,25.0,0.0,-0.3449573065397578,276,3,3.0,False,False,False,False,False,False,True,"(675.099, 7159.5]",-1.3603593370869376,0.0846974939561766,-0.7851886540005352,1.0,0.10581721238635587,11.176895306859207,8.038189179973203,55.641710972974224,-1.4151478365929986,0
T1103,135.0,P015,28763.0,Credit Card,2025-05-08,Customer_34,38.0,Male,Ahmedabad,2023-02-04,134585.0,Router,1999.0,30.0,0.0,0.1740154329115197,238,1,1.0,False,False,False,False,True,False,False,"(22107.5, 29258.0]",1.6404317155143493,0.9826819531957917,0.9318972437784319,1.0,0.9830815503452047,120.34728033472804,10.266879884222385,169.59658015420004,1.4913526468058422,1
T1104,180.0,P005,5047.0,Debit Card,2025-10-07,Customer_79,32.0,,Delhi,2023-03-21,63286.0,Headphones,1999.0,30.0,0.0,-0.3055091507494651,86,2,2.0,True,False,False,False,False,False,False,"(675.099, 7159.5]",-1.1322632080642583,0.1529550885319544,-0.6546695210061547,1.0,0.17249982910656914,58.01149425287356,8.52674740422105,71.04224095564554,-1.1105012758708719,0
T1105,181.0,P010,11373.0,UPI,2025-11-26,Customer_80,18.0,Female,Bangalore,2023-03-22,132856.0,Wireless Charger,1299.0,50.0,0.0,-0.1776008813853485,36,3,3.0,False,False,False,True,False,False,False,"(7159.5, 14833.0]",-0.39267524691742606,0.37427622809442007,-0.23146909285523146,1.0,0.38871419782623556,307.3783783783784,9.339085327866744,106.64426848171448,-0.2884749696624454,0
T1106,209.0,P001,6345.0,Debit Card,2025-12-30,Customer_108,52.0,Male,Ahmedabad,2023-04-19,74098.0,Earphones,499.0,50.0,0.0,-0.2792642987680198,2,2,2.0,False,False,True,False,False,False,False,"(675.099, 7159.5]",-0.9805108884991952,0.19836685570743343,-0.5678351618945678,1.0,0.21686376375692118,2115.0,8.75557997214314,79.65550828411052,-0.9258608617505417,0
T1107,219.0,P012,18607.0,Credit Card,2025-07-12,Customer_118,18.0,Female,Ahmedabad,2023-04-29,31130.0,Smartphone,24999.0,20.0,0.0,-0.03133334730693881,173,1,1.0,False,False,True,False,False,False,False,"(14833.0, 22107.5]",0.45306919047368743,0.6273646131078371,0.2524752475247525,1.0,0.6359628135894456,106.9367816091954,9.831346874758445,136.4074778008889,0.5061168070034275,0
T1108,207.0,P015,23948.0,Unknown,2025-07-26,Customer_106,41.0,Female,Ahmedabad,2023-04-17,84895.0,Router,1999.0,30.0,0.0,0.07665875934398546,159,4,4.0,False,False,False,False,True,False,False,"(22107.5, 29258.0]",1.0774984191308532,0.8142245888275855,0.6097805726518598,1.0,0.818511176430378,149.675,10.083681848313908,154.75141356381855,1.0385209024135083,1
T1109,123.0,P002,4767.0,UPI,2025-03-04,Customer_22,50.0,Male,Delhi,2023-01-23,58494.0,Bluetooth Speaker,699.0,40.0,0.0,-0.31117059801818986,303,3,3.0,True,False,False,False,False,False,False,"(675.099, 7159.5]",-1.164998685320204,0.14315902165280636,-0.6734011238961733,1.0,0.16292979697860413,15.680921052631579,8.469682208745185,69.04346457123947,-1.1519379743171891,0
T1110,134.0,P002,16349.0,Credit Card,2025-01-15,Customer_33,24.0,Male,Bangalore,2023-02-03,108668.0,Bluetooth Speaker,699.0,40.0,0.0,-0.07698887563829755,351,1,1.0,True,False,False,False,False,False,False,"(14833.0, 22107.5]",0.18908094888823895,0.5483663309181362,0.10141824993310142,1.0,0.5587873402146422,46.44602272727273,9.701983176325399,127.8632081562167,0.2689163574274381,0
T1111,197.0,P015,21530.0,Debit Card,2025-04-06,Customer_96,56.0,Male,Mumbai,2023-04-07,36779.0,Router,1999.0,30.0,0.0,0.027768118287641162,270,2,2.0,False,False,False,False,True,False,False,"(14833.0, 22107.5]",0.7948041905420071,0.7296285541355144,0.44801980198019803,1.0,0.735867113268166,79.44649446494465,9.977249036098181,146.7310464761974,0.801948647557037,1
T1112,137.0,P010,4908.0,Debit Card,2025-06-25,Customer_36,56.0,Female,Ahmedabad,2023-02-06,95353.0,Wireless Charger,1299.0,50.0,0.0,-0.30831965492929636,190,2,2.0,False,False,False,True,False,False,False,"(675.099, 7159.5]",-1.1485140342734599,0.1480920410455202,-0.663968423869414,1.0,0.16774899172875796,25.69633507853403,8.498825534058053,70.05711955254797,-1.130991861261697,0
T1113,142.0,P014,19563.0,Debit Card,2025-03-15,Customer_41,26.0,Male,Mumbai,2023-02-11,40358.0,Printer,6999.0,10.0,0.0,-0.012003548775150084,292,2,2.0,False,True,False,False,False,False,False,"(14833.0, 22107.5]",0.5648374628189881,0.6608111843094996,0.31643029167781644,1.0,0.6686376375692118,66.7679180887372,9.881446421659248,139.86779472058606,0.6041671049449403,0
T1114,186.0,P020,13137.0,Debit Card,2025-04-11,Customer_85,18.0,Male,Mumbai,2023-03-27,130448.0,Microphone,2999.0,20.0,0.0,-0.1419337635923827,265,2,2.0,True,False,False,False,False,False,False,"(7159.5, 14833.0]",-0.18644174020496762,0.43599144943305257,-0.11345999464811346,1.0,0.4490054002324151,49.38721804511278,9.483264073452418,114.61675270221191,-0.08451919826321916,0
T1115,159.0,P017,26979.0,Debit Card,2025-01-15,Customer_58,46.0,Female,Ahmedabad,2023-02-28,38888.0,Hard Drive 1TB,4999.0,35.0,0.0,0.13794392602793068,351,2,2.0,False,False,False,False,False,True,False,"(22107.5, 29258.0]",1.4318599604264663,0.920267012794363,0.8125501739363126,1.0,0.9221067742155992,76.64488636363636,10.202851129761747,164.25285385648556,1.326157151661134,1
T1116,267.0,P015,5699.0,Cash,2025-08-08,Customer_166,44.0,Male,Ahmedabad,2023-06-16,33807.0,Router,1999.0,30.0,0.0,-0.29232606639514896,146,0,0.0,False,False,False,False,True,False,False,"(675.099, 7159.5]",-1.056036311025413,0.17576592997911336,-0.6110516457051111,1.0,0.1947843324902591,38.7687074829932,8.648221453822641,75.49172140042907,-1.0163316231211799,0
T1117,250.0,P015,22017.0,Cash,2025-03-22,Customer_149,45.0,,Bangalore,2023-05-30,64261.0,Router,1999.0,30.0,0.0,0.03761499264431596,285,0,0.0,False,False,False,False,True,False,False,"(14833.0, 22107.5]",0.8517405384835985,0.7466667133146041,0.48059941129248057,1.0,0.7525121334335908,76.98251748251748,9.999615579630348,148.38126566382968,0.8501496666405135,1
T1118,159.0,P010,14164.0,Cash,2025-03-19,Customer_58,46.0,Female,Ahmedabad,2023-02-28,38888.0,Wireless Charger,1299.0,50.0,0.0,-0.12116838378888162,288,0,0.0,False,False,False,True,False,False,False,"(7159.5, 14833.0]",-0.06637268612690934,0.47192202330764194,-0.044755151190794755,1.0,0.48410691093034386,49.01038062283737,9.558529412264617,119.01260437449471,0.030791892028138004,0
T1119,164.0,P001,8087.0,Credit Card,2025-05-24,Customer_63,53.0,Female,Ahmedabad,2023-03-05,103042.0,Earphones,499.0,50.0,0.0,-0.24404200897473946,222,1,1.0,False,False,True,False,False,False,False,"(7159.5, 14833.0]",-0.776849454999704,0.2593123860769901,-0.4512978324859513,1.0,0.276403035067332,36.26457399103139,8.998136760700307,89.92774877644831,-0.6933671610856211,0
T1120,195.0,P003,16340.0,Cash,2025-07-19,Customer_94,22.0,Female,Bangalore,2023-04-05,5.0,Smart Watch,1299.0,25.0,0.0,-0.07717085072907798,166,0,0.0,False,False,False,False,False,False,True,"(14833.0, 22107.5]",0.18802873711929785,0.5480514573398779,0.10081616269735082,1.0,0.5584797320391004,97.8443113772455,9.701432566051784,127.82800945019835,0.26795387790076314,0
T1121,185.0,P003,13532.0,UPI,2025-07-01,Customer_84,41.0,Male,Bangalore,2023-03-26,131888.0,Smart Watch,1299.0,25.0,0.0,-0.13394707905257458,184,3,3.0,False,False,False,False,False,False,True,"(7159.5, 14833.0]",-0.14026133479032982,0.44981090092327924,-0.08703505485683703,1.0,0.46250598127007997,73.14594594594594,9.512886426076506,116.32712495372694,-0.03989052929878456,0
T1122,212.0,P012,22150.0,Unknown,2025-12-09,Customer_111,44.0,Female,Delhi,2023-04-22,28335.0,Smartphone,24999.0,20.0,0.0,0.04030418009696021,23,4,4.0,False,False,True,False,False,False,False,"(22107.5, 29258.0]",0.8672898901801728,0.7513198450821994,0.4894969226652395,1.0,0.7570578986943742,922.9166666666666,10.00563792118106,148.82876066137217,0.8632631650965037,1
T1123,215.0,P013,15793.0,Credit Card,2025-02-09,Customer_114,52.0,Male,Ahmedabad,2023-04-25,141954.0,Monitor,8999.0,25.0,0.0,-0.08823089235762237,326,1,1.0,False,True,False,False,False,False,False,"(14833.0, 22107.5]",0.12407764405143235,0.5289141409723995,0.06422263848006422,1.0,0.5397839907033973,48.296636085626915,9.667385400057526,125.67020331009256,0.20918400373597124,0
T1124,223.0,P006,15981.0,Cash,2025-03-01,Customer_122,56.0,Male,Mumbai,2023-05-03,80566.0,Power Bank,2599.0,20.0,0.0,-0.08442963490576434,306,0,0.0,False,False,False,True,False,False,False,"(14833.0, 22107.5]",0.1460571787804245,0.5354915001626845,0.0767995718490768,1.0,0.5462095837036024,52.05537459283388,9.679218367934409,126.41598000252975,0.22944385107977522,0
T1125,207.0,P016,20785.0,Debit Card,2025-03-11,Customer_106,41.0,Female,Ahmedabad,2023-04-17,84895.0,SSD 512GB,3999.0,40.0,0.0,0.012704624661927141,296,2,2.0,False,False,False,False,False,True,False,"(14833.0, 22107.5]",0.7077044385574371,0.7035640190463528,0.39818035857639816,1.0,0.7104039920705448,69.98316498316498,9.942034962148368,144.1700384962146,0.7276376913574983,1
T1126,244.0,P015,2937.0,Debit Card,2025-01-10,Customer_143,24.0,,Delhi,2023-05-24,68136.0,Router,1999.0,30.0,0.0,-0.34817219981021225,356,2,2.0,False,False,False,False,True,False,False,"(675.099, 7159.5]",-1.3789484116715638,0.0791347274069461,-0.7958255284987958,1.0,0.1003828012851186,8.22689075630252,7.9854843567338225,54.194095619356915,-1.4419799279125236,0
T1127,162.0,P001,20228.0,Credit Card,2025-12-15,Customer_61,51.0,Male,Mumbai,2023-03-03,137474.0,Earphones,499.0,50.0,0.0,0.001442388488071156,17,1,1.0,False,False,True,False,False,False,False,"(14833.0, 22107.5]",0.6425842213018592,0.6840768431474762,0.3609178485416109,1.0,0.6913664638731287,1123.7777777777778,9.914872497402692,142.22517358048822,0.6716087083414215,1
T1128,111.0,P006,1685.0,Credit Card,2025-07-09,Customer_10,41.0,Female,Mumbai,2023-01-11,140420.0,Power Bank,2599.0,20.0,0.0,-0.37348695688322425,176,1,1.0,False,False,False,True,False,False,False,"(675.099, 7159.5]",-1.52532275997315,0.03533231407589852,-0.8795825528498796,1.0,0.05759108619864652,9.519774011299434,7.430114138561801,41.048751503547585,-1.669980544750442,0
T1129,153.0,P020,27592.0,Cash,2025-01-11,Customer_52,57.0,Female,Mumbai,2023-02-22,80692.0,Microphone,2999.0,20.0,0.0,0.1503384516555316,355,0,0.0,True,False,False,False,False,False,False,"(22107.5, 29258.0]",1.5035272731332332,0.9417134020690691,0.8535590045491036,1.0,0.9430583088386082,77.50561797752809,10.225317396349036,166.10839834276894,1.3832432996714736,1
T1130,113.0,P016,1765.0,Debit Card,2025-09-04,Customer_12,57.0,Male,Ahmedabad,2023-01-13,80566.0,SSD 512GB,3999.0,40.0,0.0,-0.3718694005207315,119,2,2.0,False,False,False,False,False,True,False,"(675.099, 7159.5]",-1.5159697664714513,0.03813119032708367,-0.8742306663098742,1.0,0.06032538109235081,14.708333333333334,7.476472381163905,42.01190307520001,-1.6542826972331315,0
T1131,235.0,P013,23667.0,Debit Card,2025-02-06,Customer_134,47.0,Female,Delhi,2023-05-15,29348.0,Monitor,8999.0,25.0,0.0,0.07097709262072957,329,2,2.0,False,True,False,False,False,False,False,"(22107.5, 29258.0]",1.0446460294561362,0.8043935359952977,0.5909820711800909,1.0,0.8089069656162418,71.71818181818182,10.071879203796584,153.84082683085137,1.0113714645265923,1
T1132,272.0,P012,3381.0,Debit Card,2025-06-24,Customer_171,41.0,Male,Mumbai,2023-06-21,111792.0,Smartphone,24999.0,20.0,0.0,-0.3391947619983773,191,2,2.0,False,False,True,False,False,False,False,"(675.099, 7159.5]",-1.3270392977371355,0.09466849060102367,-0.7661225582017661,1.0,0.11555813794517739,17.609375,8.126222529458525,58.146367040426526,-1.3679622133023097,0
T1133,265.0,P020,22680.0,Credit Card,2025-01-12,Customer_164,23.0,Male,Delhi,2023-06-14,46962.0,Microphone,2999.0,20.0,0.0,0.05102049099847488,354,1,1.0,True,False,False,False,False,False,False,"(22107.5, 29258.0]",0.9292534721289273,0.7698624002463009,0.5249531709927749,1.0,0.775172602365165,63.88732394366197,10.029282848580436,150.5988047761336,0.9153105824380359,1
T1134,167.0,P003,1185.0,Cash,2025-05-26,Customer_66,32.0,Male,Mumbai,2023-03-08,57841.0,Smart Watch,1299.0,25.0,0.0,-0.3835966841488041,220,0,0.0,False,False,False,False,False,False,True,"(675.099, 7159.5]",-1.5837789693587674,0.017839337505991343,-0.9130318437249131,1.0,0.04050174311299474,5.361990950226244,7.078341579557671,34.42382895611701,-1.773264737983504,0
T1135,187.0,P014,27960.0,Credit Card,2025-06-27,Customer_86,25.0,Female,Delhi,2023-03-28,34397.0,Printer,6999.0,10.0,0.0,0.1577792109229984,188,1,1.0,False,True,False,False,False,False,False,"(22107.5, 29258.0]",1.5465510432410476,0.9545882328245208,0.8781776826331282,1.0,0.955636065349648,147.93650793650792,10.238565961087293,167.21243972862786,1.4173490133577966,1
T1136,229.0,P004,26051.0,Cash,2025-10-04,Customer_128,59.0,Male,Ahmedabad,2023-05-09,41545.0,Keyboard,899.0,60.0,0.0,0.11918027222301443,89,0,0.0,False,True,False,False,False,False,False,"(22107.5, 29258.0]",1.3233652358067602,0.8878000482806152,0.7504682900722505,1.0,0.8903889534486294,289.4555555555556,10.167849819666293,161.4032217770141,1.2390645837442094,1
T1137,265.0,P009,9354.0,Debit Card,2025-06-09,Customer_164,23.0,Male,Delhi,2023-06-14,46962.0,USB Cable,199.0,100.0,0.0,-0.21842396008376005,206,2,2.0,False,False,False,False,False,False,False,"(7159.5, 14833.0]",-0.6287214204165493,0.30363958870513486,-0.36653732940861655,1.0,0.3197074304463736,45.18840579710145,9.14366623870819,96.71607932500159,-0.5327815413489914,0
